Time,TargetX0,CurrentX0,ErrorX0,PIDOutX0,FLSCorrX0,FinalCmdX0,PTermX0,ITermX0,DTermX0,TargetY0,CurrentY0,ErrorY0,PIDOutY0,FLSCorrY0,FinalCmdY0,PTermY0,ITermY0,DTermY0,TargetX1,CurrentX1,ErrorX1,PIDOutX1,FLSCorrX1,FinalCmdX1,PTermX1,ITermX1,DTermX1,TargetY1,CurrentY1,ErrorY1,PIDOutY1,FLSCorrY1,FinalCmdY1,PTermY1,ITermY1,DTermY1,TargetX2,CurrentX2,ErrorX2,PIDOutX2,FLSCorrX2,FinalCmdX2,PTermX2,ITermX2,DTermX2,TargetY2,CurrentY2,ErrorY2,PIDOutY2,FLSCorrY2,FinalCmdY2,PTermY2,ITermY2,DTermY2,SimWindX,SimWindY
1.05,5,2.83934,2.30506,-2.25327,0,-2.25327,7.14569,-2.7552,-6.64377,7.3094,4.1181,3.34619,-2.20487,0,-2.20487,10.3732,-5.47593,-7.10214,3,0.840374,2.30415,-2.26121,0,-2.26121,7.14285,-2.75529,-6.64877,3.8453,0.934281,3.06319,-2.22623,0,-2.22623,9.49587,-4.73893,-6.98317,7,4.84037,2.30415,-2.26121,0,-2.26121,7.14285,-2.75529,-6.64877,3.8453,0.934281,3.06319,-2.22623,0,-2.22623,9.49587,-4.73893,-6.98317,0,0
1.1,5,2.97683,2.16066,-2.36776,0,-2.36776,6.69803,-2.71198,-6.35381,7.3094,4.26609,3.1913,-2.33415,0,-2.33415,9.89304,-5.4121,-6.81508,3,0.977969,2.15963,-2.37609,0,-2.37609,6.69484,-2.7121,-6.35883,3.8453,1.07954,2.91102,-2.35191,0,-2.35191,9.02416,-4.68071,-6.69536,7,4.97797,2.15963,-2.37609,0,-2.37609,6.69484,-2.7121,-6.35883,3.8453,1.07954,2.91102,-2.35191,0,-2.35191,9.02416,-4.68071,-6.69536,0,0
1.15,5,3.10716,2.02317,-2.44894,0,-2.44894,6.27183,-2.67152,-6.04925,7.3094,4.40693,3.04331,-2.42866,0,-2.42866,9.43426,-5.35123,-6.51168,3,1.10841,2.02203,-2.45757,0,-2.45757,6.26829,-2.67166,-6.0542,3.8453,1.21765,2.76575,-2.44314,0,-2.44314,8.57384,-4.6254,-6.39158,7,5.10841,2.02203,-2.45757,0,-2.45757,6.26829,-2.67166,-6.0542,3.8453,1.21765,2.76575,-2.44314,0,-2.44314,8.57384,-4.6254,-6.39158,0,0
1.2,5,3.23022,1.89284,-2.50063,0,-2.50063,5.86779,-2.63366,-5.73476,7.3094,4.54044,2.90247,-2.49234,0,-2.49234,8.99767,-5.29318,-6.19682,3,1.23157,1.89159,-2.50947,0,-2.50947,5.86392,-2.63383,-5.73956,3.8453,1.34844,2.62765,-2.50381,0,-2.50381,8.14571,-4.57284,-6.07668,7,5.23157,1.89159,-2.50947,0,-2.50947,5.86392,-2.63383,-5.73956,3.8453,1.34844,2.62765,-2.50381,0,-2.50381,8.14571,-4.57284,-6.07668,0,0
1.25,5,3.34593,1.76978,-2.52629,0,-2.52629,5.48633,-2.59827,-5.41435,7.3094,4.66656,2.76896,-2.52875,0,-2.52875,8.58377,-5.2378,-5.87471,3,1.34738,1.76843,-2.53527,0,-2.53527,5.48213,-2.59846,-5.41894,3.8453,1.47184,2.49686,-2.53746,0,-2.53746,7.74026,-4.52291,-5.75481,7,5.34738,1.76843,-2.53527,0,-2.53527,5.48213,-2.59846,-5.41894,3.8453,1.47184,2.49686,-2.53746,0,-2.53746,7.74026,-4.52291,-5.75481,0,0
1.3,5,3.45432,1.65407,-2.52906,0,-2.52906,5.12761,-2.56519,-5.09148,7.3094,4.78526,2.64284,-2.54112,0,-2.54112,8.19282,-5.18495,-5.54898,3,1.45586,1.65262,-2.53808,0,-2.53808,5.12311,-2.56541,-5.09578,3.8453,1.58784,2.37346,-2.5473,0,-2.5473,7.35772,-4.47544,-5.42958,7,5.45586,1.65262,-2.53808,0,-2.53808,5.12311,-2.56541,-5.09578,3.8453,1.58784,2.37346,-2.5473,0,-2.5473,7.35772,-4.47544,-5.42958,0,0
1.35,5,3.55545,1.54568,-2.51177,0,-2.51177,4.79161,-2.53427,-4.76911,7.3094,4.89659,2.52414,-2.53237,0,-2.53237,7.82485,-5.13447,-5.22275,3,1.55707,1.54414,-2.52076,0,-2.52076,4.78682,-2.53452,-4.77306,3.8453,1.6965,2.25746,-2.53622,0,-2.53622,6.99812,-4.43029,-5.10405,7,5.55707,1.54414,-2.52076,0,-2.52076,4.78682,-2.53452,-4.77306,3.8453,1.6965,2.25746,-2.53622,0,-2.53622,6.99812,-4.43029,-5.10405,0,0
1.4,5,3.64944,1.44455,-2.47699,0,-2.47699,4.4781,-2.50538,-4.44971,7.3094,5.00066,2.41281,-2.50515,0,-2.50515,7.47972,-5.08621,-4.89865,3,1.65113,1.44293,-2.48587,0,-2.48587,4.47307,-2.50567,-4.45328,3.8453,1.79791,2.1488,-2.50686,0,-2.50686,6.66128,-4.38731,-4.78083,7,5.65113,1.44293,-2.48587,0,-2.48587,4.47307,-2.50567,-4.45328,3.8453,1.79791,2.1488,-2.50686,0,-2.50686,6.66128,-4.38731,-4.78083,0,0
1.45,5,3.73644,1.35056,-2.42704,0,-2.42704,4.18674,-2.47837,-4.13541,7.3094,5.0976,2.30875,-2.46185,0,-2.46185,7.15711,-5.04003,-4.57893,3,1.73819,1.34887,-2.43574,0,-2.43574,4.18149,-2.47869,-4.13854,3.8453,1.89222,2.04739,-2.46159,0,-2.46159,6.34691,-4.34637,-4.46213,7,5.73819,1.34887,-2.43574,0,-2.43574,4.18149,-2.47869,-4.13854,3.8453,1.89222,2.04739,-2.46159,0,-2.46159,6.34691,-4.34637,-4.46213,0,0
1.5,5,3.81664,1.26356,-2.36403,0,-2.36403,3.91705,-2.4531,-3.82797,7.3094,5.18759,2.2118,-2.40465,0,-2.40465,6.85659,-4.9958,-4.26545,3,1.81844,1.26181,-2.37249,0,-2.37249,3.9116,-2.45345,-3.83064,3.8453,1.97962,1.95308,-2.40258,0,-2.40258,6.05453,-4.3073,-4.14981,7,5.81844,1.26181,-2.37249,0,-2.37249,3.9116,-2.45345,-3.83064,3.8453,1.97962,1.95308,-2.40258,0,-2.40258,6.05453,-4.3073,-4.14981,0,0
1.55,5,3.89026,1.18336,-2.28988,0,-2.28988,3.66842,-2.42943,-3.52887,7.3094,5.27085,2.12181,-2.33554,0,-2.33554,6.5776,-4.95336,-3.95979,3,1.8921,1.18156,-2.29804,0,-2.29804,3.66283,-2.42982,-3.53104,3.8453,2.06031,1.86568,-2.33181,0,-2.33181,5.78361,-4.26999,-3.84543,7,5.8921,1.18156,-2.29804,0,-2.29804,3.66283,-2.42982,-3.53104,3.8453,2.06031,1.86568,-2.33181,0,-2.33181,5.78361,-4.26999,-3.84543,0,0
1.6,5,3.95754,1.10974,-2.20634,0,-2.20634,3.4402,-2.40724,-3.2393,7.3094,5.3476,2.03855,-2.25633,0,-2.25633,6.31951,-4.91259,-3.66325,3,1.95941,1.1079,-2.21415,0,-2.21415,3.43449,-2.40766,-3.24097,3.8453,2.13452,1.78499,-2.25108,0,-2.25108,5.53347,-4.23429,-3.55026,7,5.95941,1.1079,-2.21415,0,-2.21415,3.43449,-2.40766,-3.24097,3.8453,2.13452,1.78499,-2.25108,0,-2.25108,5.53347,-4.23429,-3.55026,0,0
1.65,5,4.01873,1.04246,-2.11502,0,-2.11502,3.23163,-2.38639,-2.96026,7.3094,5.41809,1.9618,-2.16866,0,-2.16866,6.08159,-4.87335,-3.3769,3,2.02062,1.04059,-2.12243,0,-2.12243,3.22584,-2.38685,-2.96142,3.8453,2.20251,1.71078,-2.16202,0,-2.16202,5.30341,-4.20008,-3.26536,7,6.02062,1.04059,-2.12243,0,-2.12243,3.22584,-2.38685,-2.96142,3.8453,2.20251,1.71078,-2.16202,0,-2.16202,5.30341,-4.20008,-3.26536,0,0
1.7,5,4.07411,0.981268,-2.01738,0,-2.01738,3.04193,-2.36676,-2.69255,7.3094,5.48259,1.89131,-2.07405,0,-2.07405,5.86307,-4.83553,-3.1016,3,2.076,0.979385,-2.02436,0,-2.02436,3.03609,-2.36726,-2.69319,3.8453,2.26455,1.64279,-2.06616,0,-2.06616,5.09264,-4.16722,-2.99158,7,6.076,0.979385,-2.02436,0,-2.02436,3.03609,-2.36726,-2.69319,3.8453,2.26455,1.64279,-2.06616,0,-2.06616,5.09264,-4.16722,-2.99158,0,0
1.75,5,4.12396,0.925887,-1.91476,0,-1.91476,2.87025,-2.34824,-2.43677,7.3094,5.54138,1.82681,-1.9739,0,-1.9739,5.66312,-4.79899,-2.83803,3,2.12584,0.924001,-1.92128,0,-1.92128,2.8644,-2.34878,-2.4369,3.8453,2.32091,1.58075,-1.96487,0,-1.96487,4.90033,-4.1356,-2.7296,7,6.12584,0.924001,-1.92128,0,-1.92128,2.8644,-2.34878,-2.4369,3.8453,2.32091,1.58075,-1.96487,0,-1.96487,4.90033,-4.1356,-2.7296,0,0
1.8,5,4.16857,0.876037,-1.80841,0,-1.80841,2.71572,-2.33072,-2.1934,7.3094,5.59474,1.76802,-1.86948,0,-1.86948,5.48087,-4.76363,-2.58673,3,2.17043,0.874159,-1.81444,0,-1.81444,2.70989,-2.3313,-2.19303,3.8453,2.37189,1.52439,-1.85944,0,-1.85944,4.72561,-4.10512,-2.47993,7,6.17043,0.874159,-1.81444,0,-1.81444,2.70989,-2.3313,-2.19303,3.8453,2.37189,1.52439,-1.85944,0,-1.85944,4.72561,-4.10512,-2.47993,0,0
1.85,5,4.20823,0.831428,-1.69945,0,-1.69945,2.57743,-2.31409,-1.96279,7.3094,5.64298,1.71466,-1.76197,0,-1.76197,5.31544,-4.72934,-2.34807,3,2.21006,0.82957,-1.70498,0,-1.70498,2.57167,-2.31471,-1.96193,3.8453,2.41777,1.47341,-1.75102,0,-1.75102,4.56758,-4.07565,-2.24295,7,6.21006,0.82957,-1.70498,0,-1.70498,2.57167,-2.31471,-1.96193,3.8453,2.41777,1.47341,-1.75102,0,-1.75102,4.56758,-4.07565,-2.24295,0,0
1.9,5,4.24325,0.791766,-1.58893,0,-1.58893,2.45447,-2.29826,-1.74514,7.3094,5.68638,1.66642,-1.65244,0,-1.65244,5.16591,-4.69601,-2.12234,3,2.24504,0.789937,-1.59393,0,-1.59393,2.44881,-2.29891,-1.74383,3.8453,2.45886,1.42753,-1.64069,0,-1.64069,4.42534,-4.0471,-2.01893,7,6.24504,0.789937,-1.59393,0,-1.59393,2.44881,-2.29891,-1.74383,3.8453,2.45886,1.42753,-1.64069,0,-1.64069,4.42534,-4.0471,-2.01893,0,0
1.95,5,4.27391,0.756753,-1.47778,0,-1.47778,2.34593,-2.28312,-1.54059,7.3094,5.72525,1.62302,-1.54187,0,-1.54187,5.03137,-4.66355,-1.90968,3,2.27565,0.754964,-1.48226,0,-1.48226,2.34039,-2.28381,-1.53883,3.8453,2.49546,1.38644,-1.52943,0,-1.52943,4.29796,-4.01937,-1.80802,7,6.27565,0.754964,-1.48226,0,-1.48226,2.34039,-2.28381,-1.53883,3.8453,2.49546,1.38644,-1.52943,0,-1.52943,4.29796,-4.01937,-1.80802,0,0
