Time,TargetX0,CurrentX0,ErrorX0,PIDOutX0,FLSCorrX0,FinalCmdX0,PTermX0,ITermX0,DTermX0,TargetY0,CurrentY0,ErrorY0,PIDOutY0,FLSCorrY0,FinalCmdY0,PTermY0,ITermY0,DTermY0,TargetX1,CurrentX1,ErrorX1,PIDOutX1,FLSCorrX1,FinalCmdX1,PTermX1,ITermX1,DTermX1,TargetY1,CurrentY1,ErrorY1,PIDOutY1,FLSCorrY1,FinalCmdY1,PTermY1,ITermY1,DTermY1,TargetX2,CurrentX2,ErrorX2,PIDOutX2,FLSCorrX2,FinalCmdX2,PTermX2,ITermX2,DTermX2,TargetY2,CurrentY2,ErrorY2,PIDOutY2,FLSCorrY2,FinalCmdY2,PTermY2,ITermY2,DTermY2
3.4,5,3.42474,1.90338,3.66665,0,3.66665,5.90049,-1.86306,-0.370776,7.3094,5.56163,2.01419,5.03339,0,5.03339,6.24399,-1.18954,-0.0210607,3,1.42186,1.90613,3.68081,0,3.68081,5.90899,-1.86451,-0.363678,3.8453,2.30169,1.81036,4.94459,0,4.94459,5.61212,-0.673582,0.00605671,7,5.42186,1.90613,3.68081,0,3.68081,5.90899,-1.86451,-0.363678,3.8453,2.30169,1.81036,4.94459,0,4.94459,5.61212,-0.673582,0.00605671
3.5,5,3.77797,1.57526,2.02768,0,2.02768,4.8833,-1.80005,-1.05557,7.3094,5.86805,1.74777,3.69339,0,3.69339,5.41809,-1.11963,-0.605075,3,1.77509,1.57814,2.04198,0,2.04198,4.89224,-1.80138,-1.04888,3.8453,2.60759,1.54361,3.59193,0,3.59193,4.78518,-0.611838,-0.581409,7,5.77509,1.57814,2.04198,0,2.04198,4.89224,-1.80138,-1.04888,3.8453,2.60759,1.54361,3.59193,0,3.59193,4.78518,-0.611838,-0.581409
3.6,5,4.13892,1.22203,0.309985,0,0.309985,3.78828,-1.75117,-1.72713,7.3094,6.19962,1.44135,2.1875,0,2.1875,4.46818,-1.06198,-1.2187,3,2.13618,1.22491,0.323737,0,0.323737,3.79722,-1.75239,-1.7211,3.8453,2.93768,1.23771,2.07833,0,2.07833,3.8369,-0.562329,-1.19624,7,6.13618,1.22491,0.323737,0,0.323737,3.79722,-1.75239,-1.7211,3.8453,2.93768,1.23771,2.07833,0,2.07833,3.8369,-0.562329,-1.19624
3.7,5,4.49046,0.861078,-1.39588,0,-1.39588,2.66934,-1.71672,-2.3485,7.3094,6.54068,1.10978,0.596456,0,0.596456,3.44032,-1.01759,-1.82628,3,2.48801,0.86382,-1.38338,0,-1.38338,2.67784,-1.71783,-2.34339,3.8453,3.27628,0.907622,0.484793,0,0.484793,2.81363,-0.526024,-1.80281,7,6.48801,0.86382,-1.38338,0,-1.38338,2.67784,-1.71783,-2.34339,3.8453,3.27628,0.907622,0.484793,0,0.484793,2.81363,-0.526024,-1.80281
3.8,5,4.81669,0.509541,-3.0038,0,-3.0038,1.57958,-1.69634,-2.88703,7.3094,6.87578,0.768719,-0.997796,0,-0.997796,2.38303,-0.986838,-2.39399,3,2.81467,0.511992,-2.99325,0,-2.99325,1.58717,-1.69735,-2.88307,3.8453,3.60798,0.569015,-1.10678,0,-1.10678,1.76395,-0.503264,-2.36746,7,6.81467,0.511992,-2.99325,0,-2.99325,1.58717,-1.69735,-2.88307,3.8453,3.60798,0.569015,-1.10678,0,-1.10678,1.76395,-0.503264,-2.36746
3.9,5,5.10365,0.183309,-4.43679,0,-4.43679,0.568258,-1.68901,-3.31604,7.3094,7.19044,0.433618,-2.51709,0,-2.51709,1.34422,-0.969493,-2.89181,3,3.1022,0.185325,-4.42886,0,-4.42886,0.574509,-1.68994,-3.31343,3.8453,3.91834,0.237322,-2.61851,0,-2.61851,0.735698,-0.493771,-2.86044,7,7.1022,0.185325,-4.42886,0,-4.42886,0.574509,-1.68994,-3.31343,3.8453,3.91834,0.237322,-2.61851,0,-2.61851,0.735698,-0.493771,-2.86044
4,5,5.33977,-0.103654,-5.63024,0,-5.63024,-0.321327,-1.69316,-3.61575,7.3094,7.47171,0.118963,-3.89082,0,-3.89082,0.368785,-0.964735,-3.29487,3,3.339,-0.102203,-5.62551,0,-5.62551,-0.316831,-1.69403,-3.61465,3.8453,4.19452,-0.0730378,-3.9803,0,-3.9803,-0.226417,-0.496692,-3.25719,7,7.339,-0.102203,-5.62551,0,-5.62551,-0.316831,-1.69403,-3.61465,3.8453,4.19452,-0.0730378,-3.9803,0,-3.9803,-0.226417,-0.496692,-3.25719
4.1,5,5.51609,-0.33977,-6.53367,0,-6.53367,-1.05329,-1.70675,-3.77363,7.3094,7.70857,-0.162306,-5.05855,0,-5.05855,-0.50315,-0.971227,-3.58418,3,3.51607,-0.338996,-6.5326,0,-6.5326,-1.05089,-1.70759,-3.77413,3.8453,4.42564,-0.349223,-5.13233,0,-5.13233,-1.08259,-0.510661,-3.53908,7,7.51607,-0.338996,-6.5326,0,-6.5326,-1.05089,-1.70759,-3.77413,3.8453,4.42564,-0.349223,-5.13233,0,-5.13233,-1.08259,-0.510661,-3.53908
4.2,5,5.62637,-0.516087,-7.11143,0,-7.11143,-1.59987,-1.72739,-3.78417,7.3094,7.89216,-0.39917,-5.97148,0,-5.97148,-1.23743,-0.987194,-3.74686,3,3.62714,-0.516068,-7.11432,0,-7.11432,-1.59981,-1.72823,-3.78628,3.8453,4.60295,-0.580338,-6.02655,0,-6.02655,-1.79905,-0.533875,-3.69362,7,7.62714,-0.516068,-7.11432,0,-7.11432,-1.59981,-1.72823,-3.78628,3.8453,4.60295,-0.580338,-6.02655,0,-6.02655,-1.79905,-0.533875,-3.69362
4.3,5,5.66708,-0.626367,-7.34255,0,-7.34255,-1.94174,-1.75245,-3.64837,7.3094,8.01584,-0.582754,-6.5931,0,-6.5931,-1.80654,-1.0105,-3.77606,3,3.66864,-0.627144,-7.34948,0,-7.34948,-1.94415,-1.75332,-3.65202,3.8453,4.71999,-0.757648,-6.62723,0,-6.62723,-2.34871,-0.564181,-3.71434,7,7.66864,-0.627144,-7.34948,0,-7.34948,-1.94415,-1.75332,-3.65202,3.8453,4.71999,-0.757648,-6.62723,0,-6.62723,-2.34871,-0.564181,-3.71434
