Time,TargetX0,CurrentX0,VelX0,ErrorX0,PIDOutX0,PTermX0,ITermX0,DTermX0,TargetY0,CurrentY0,VelY0,ErrorY0,PIDOutY0,PTermY0,ITermY0,DTermY0,TargetX1,CurrentX1,VelX1,ErrorX1,PIDOutX1,PTermX1,ITermX1,DTermX1,TargetY1,CurrentY1,VelY1,ErrorY1,PIDOutY1,PTermY1,ITermY1,DTermY1,TargetX2,CurrentX2,VelX2,ErrorX2,PIDOutX2,PTermX2,ITermX2,DTermX2,TargetY2,CurrentY2,VelY2,ErrorY2,PIDOutY2,PTermY2,ITermY2,DTermY2
51.75,-5,-5.1502,0.0051947,0.150199,0.00194069,0.225688,-0.217503,-0.00624442,2.3094,2.26723,0.00145851,0.0421731,0.00054492,0.0633691,-0.0610709,-0.00175323,-7,-7.17635,0.00609915,0.176348,0.00227857,0.264979,-0.255369,-0.00733163,-1.1547,-1.21971,0.00224841,0.0650107,0.000840008,0.0976847,-0.0941419,-0.00270276,-3,-3.16333,0.00564878,0.163327,0.00211032,0.245414,-0.236513,-0.00679025,-1.1547,-1.21971,0.00224841,0.0650107,0.000840008,0.0976847,-0.0941419,-0.00270276
51.8,-5,-5.14994,0.00518574,0.149939,0.00193736,0.225298,-0.217127,-0.00623364,2.3094,2.2673,0.00145599,0.0421003,0.000543988,0.0632597,-0.0609655,-0.00175021,-7,-7.17604,0.00608862,0.176043,0.00227465,0.264522,-0.254928,-0.00731898,-1.1547,-1.2196,0.00224453,0.0648985,0.000838566,0.0975161,-0.0939794,-0.00269809,-3,-3.16304,0.00563903,0.163045,0.0021067,0.24499,-0.236105,-0.00677853,-1.1547,-1.2196,0.00224453,0.0648985,0.000838566,0.0975161,-0.0939794,-0.00269809
51.85,-5,-5.14968,0.00517679,0.149681,0.00193403,0.224909,-0.216752,-0.00622289,2.3094,2.26737,0.00145348,0.0420277,0.000543057,0.0631505,-0.0608602,-0.00174719,-7,-7.17574,0.00607812,0.17574,0.00227075,0.264065,-0.254488,-0.00730635,-1.1547,-1.21949,0.00224066,0.0647865,0.000837127,0.0973477,-0.0938172,-0.00269344,-3,-3.16276,0.0056293,0.162763,0.00210308,0.244567,-0.235697,-0.00676684,-1.1547,-1.21949,0.00224066,0.0647865,0.000837127,0.0973477,-0.0938172,-0.00269344
51.9,-5,-5.14942,0.00516786,0.149422,0.00193071,0.224521,-0.216378,-0.00621215,2.3094,2.26745,0.00145098,0.0419551,0.000542127,0.0630415,-0.0607552,-0.00174418,-7,-7.17544,0.00606763,0.175436,0.00226684,0.263609,-0.254049,-0.00729374,-1.1547,-1.21938,0.0022368,0.0646746,0.000835689,0.0971797,-0.0936552,-0.00268879,-3,-3.16248,0.00561959,0.162482,0.00209947,0.244145,-0.235291,-0.00675516,-1.1547,-1.21938,0.0022368,0.0646746,0.000835689,0.0971797,-0.0936552,-0.00268879
51.95,-5,-5.14916,0.00515895,0.149164,0.00192739,0.224133,-0.216004,-0.00620143,2.3094,2.26752,0.00144848,0.0418827,0.000541197,0.0629327,-0.0606503,-0.00174117,-7,-7.17513,0.00605716,0.175133,0.00226295,0.263154,-0.25361,-0.00728115,-1.1547,-1.21926,0.00223294,0.064563,0.000834253,0.0970119,-0.0934935,-0.00268416,-3,-3.1622,0.00560989,0.162202,0.00209586,0.243724,-0.234884,-0.00674351,-1.1547,-1.21926,0.00223294,0.064563,0.000834253,0.0970119,-0.0934935,-0.00268416
52,-5,-5.14891,0.00515005,0.148907,0.00192408,0.223746,-0.215632,-0.00619074,2.3094,2.26759,0.00144598,0.0418104,0.000540269,0.062824,-0.0605456,-0.00173817,-7,-7.17483,0.00604671,0.174831,0.00225905,0.2627,-0.253172,-0.00726859,-1.1547,-1.21915,0.00222909,0.0644515,0.000832819,0.0968444,-0.0933321,-0.00267953,-3,-3.16192,0.00560022,0.161922,0.00209225,0.243303,-0.234479,-0.00673187,-1.1547,-1.21915,0.00222909,0.0644515,0.000832819,0.0968444,-0.0933321,-0.00267953
52.05,-5,-5.14865,0.00514116,0.14865,0.00192077,0.22336,-0.215259,-0.00618006,2.3094,2.26766,0.00144349,0.0417382,0.000539342,0.0627156,-0.0604411,-0.00173518,-7,-7.17453,0.00603628,0.174529,0.00225517,0.262246,-0.252735,-0.00725605,-1.1547,-1.21904,0.00222525,0.0643402,0.000831387,0.0966773,-0.093171,-0.00267491,-3,-3.16164,0.00559056,0.161642,0.00208866,0.242883,-0.234074,-0.00672026,-1.1547,-1.21904,0.00222525,0.0643402,0.000831387,0.0966773,-0.093171,-0.00267491
52.1,-5,-5.14839,0.0051323,0.148393,0.00191747,0.222974,-0.214888,-0.0061694,2.3094,2.26773,0.001441,0.0416662,0.000538416,0.0626073,-0.0603367,-0.00173219,-7,-7.17423,0.00602587,0.174228,0.00225129,0.261794,-0.252299,-0.00724354,-1.1547,-1.21893,0.00222141,0.0642292,0.000829957,0.0965104,-0.0930101,-0.00267029,-3,-3.16136,0.00558091,0.161363,0.00208506,0.242464,-0.23367,-0.00670867,-1.1547,-1.21893,0.00222141,0.0642292,0.000829957,0.0965104,-0.0930101,-0.00267029
52.15,-5,-5.14814,0.00512345,0.148137,0.00191417,0.22259,-0.214517,-0.00615876,2.3094,2.26781,0.00143852,0.0415942,0.000537491,0.0624992,-0.0602325,-0.0017292,-7,-7.17393,0.00601547,0.173927,0.00224741,0.261342,-0.251863,-0.00723104,-1.1547,-1.21882,0.00221758,0.0641183,0.000828529,0.0963438,-0.0928495,-0.00266569,-3,-3.16108,0.00557129,0.161085,0.00208147,0.242045,-0.233266,-0.00669709,-1.1547,-1.21882,0.00221758,0.0641183,0.000828529,0.0963438,-0.0928495,-0.00266569
52.2,-5,-5.14788,0.00511461,0.147881,0.00191088,0.222205,-0.214146,-0.00614813,2.3094,2.26788,0.00143604,0.0415224,0.000536568,0.0623913,-0.0601286,-0.00172622,-7,-7.17363,0.0060051,0.173627,0.00224354,0.260891,-0.251429,-0.00721857,-1.1547,-1.21871,0.00221375,0.0640076,0.000827102,0.0961774,-0.0926893,-0.00266109,-3,-3.16081,0.00556168,0.160807,0.00207789,0.241627,-0.232864,-0.00668554,-1.1547,-1.21871,0.00221375,0.0640076,0.000827102,0.0961774,-0.0926893,-0.00266109
52.25,-5,-5.14763,0.00510579,0.147626,0.00190759,0.221822,-0.213777,-0.00613753,2.3094,2.26795,0.00143357,0.0414508,0.000535645,0.0622836,-0.0600248,-0.00172325,-7,-7.17333,0.00599474,0.173327,0.00223968,0.26044,-0.250994,-0.00720612,-1.1547,-1.2186,0.00220994,0.0638971,0.000825678,0.0960114,-0.0925292,-0.00265651,-3,-3.16053,0.00555208,0.160529,0.00207431,0.24121,-0.232462,-0.00667401,-1.1547,-1.2186,0.00220994,0.0638971,0.000825678,0.0960114,-0.0925292,-0.00265651
52.3,-5,-5.14737,0.00509698,0.147371,0.0019043,0.221439,-0.213408,-0.00612695,2.3094,2.26802,0.0014311,0.0413792,0.000534723,0.0621761,-0.0599211,-0.00172028,-7,-7.17303,0.0059844,0.173028,0.00223582,0.259991,-0.250561,-0.00719369,-1.1547,-1.21849,0.00220613,0.0637868,0.000824256,0.0958457,-0.0923695,-0.00265192,-3,-3.16025,0.00554251,0.160252,0.00207074,0.240794,-0.23206,-0.0066625,-1.1547,-1.21849,0.00220613,0.0637868,0.000824256,0.0958457,-0.0923695,-0.00265192
52.35,-5,-5.14712,0.00508819,0.147117,0.00190102,0.221057,-0.213039,-0.00611638,2.3094,2.26809,0.00142863,0.0413078,0.000533803,0.0620688,-0.0598177,-0.00171732,-7,-7.17273,0.00597408,0.172729,0.00223197,0.259542,-0.250129,-0.00718128,-1.1547,-1.21838,0.00220232,0.0636767,0.000822835,0.0956802,-0.09221,-0.00264735,-3,-3.15998,0.00553295,0.159975,0.00206717,0.240378,-0.23166,-0.00665101,-1.1547,-1.21838,0.00220232,0.0636767,0.000822835,0.0956802,-0.09221,-0.00264735
52.4,-5,-5.14686,0.00507942,0.146863,0.00189775,0.220675,-0.212671,-0.00610583,2.3094,2.26816,0.00142617,0.0412365,0.000532884,0.0619616,-0.0597144,-0.00171436,-7,-7.17243,0.00596377,0.172431,0.00222812,0.259094,-0.249697,-0.00716889,-1.1547,-1.21827,0.00219853,0.0635668,0.000821417,0.095515,-0.0920508,-0.00264279,-3,-3.1597,0.00552341,0.159699,0.00206361,0.239963,-0.23126,-0.00663954,-1.1547,-1.21827,0.00219853,0.0635668,0.000821417,0.095515,-0.0920508,-0.00264279
52.45,-5,-5.14661,0.00507066,0.146609,0.00189448,0.220294,-0.212304,-0.0060953,2.3094,2.26824,0.00142371,0.0411653,0.000531966,0.0618547,-0.0596113,-0.0017114,-7,-7.17213,0.00595349,0.172133,0.00222428,0.258646,-0.249266,-0.00715653,-1.1547,-1.21816,0.00219474,0.063457,0.000820001,0.0953501,-0.0918919,-0.00263823,-3,-3.15942,0.00551388,0.159423,0.00206005,0.239549,-0.230861,-0.00662809,-1.1547,-1.21816,0.00219474,0.063457,0.000820001,0.0953501,-0.0918919,-0.00263823
52.5,-5,-5.14636,0.00506192,0.146356,0.00189121,0.219914,-0.211938,-0.00608479,2.3094,2.26831,0.00142126,0.0410942,0.000531049,0.0617479,-0.0595084,-0.00170846,-7,-7.17184,0.00594322,0.171836,0.00222044,0.2582,-0.248835,-0.00714419,-1.1547,-1.21805,0.00219095,0.0633475,0.000818587,0.0951855,-0.0917333,-0.00263368,-3,-3.15915,0.00550437,0.159148,0.0020565,0.239135,-0.230462,-0.00661666,-1.1547,-1.21805,0.00219095,0.0633475,0.000818587,0.0951855,-0.0917333,-0.00263368
52.55,-5,-5.1461,0.00505319,0.146103,0.00188795,0.219534,-0.211572,-0.0060743,2.3094,2.26838,0.00141881,0.0410233,0.000530133,0.0616413,-0.0594057,-0.00170551,-7,-7.17154,0.00593297,0.17154,0.00221661,0.257754,-0.248406,-0.00713186,-1.1547,-1.21794,0.00218717,0.0632381,0.000817175,0.0950212,-0.0915749,-0.00262914,-3,-3.15887,0.00549488,0.158874,0.00205295,0.238722,-0.230064,-0.00660525,-1.1547,-1.21794,0.00218717,0.0632381,0.000817175,0.0950212,-0.0915749,-0.00262914
52.6,-5,-5.14585,0.00504447,0.145851,0.00188469,0.219155,-0.211206,-0.00606383,2.3094,2.26845,0.00141637,0.0409524,0.000529219,0.0615349,-0.0593031,-0.00170257,-7,-7.17124,0.00592274,0.171243,0.00221279,0.257309,-0.247977,-0.00711956,-1.1547,-1.21783,0.0021834,0.063129,0.000815765,0.0948572,-0.0914168,-0.00262461,-3,-3.1586,0.0054854,0.158599,0.00204941,0.23831,-0.229667,-0.00659386,-1.1547,-1.21783,0.0021834,0.063129,0.000815765,0.0948572,-0.0914168,-0.00262461
52.65,-5,-5.1456,0.00503578,0.145599,0.00188144,0.218777,-0.210842,-0.00605337,2.3094,2.26852,0.00141393,0.0408818,0.000528306,0.0614287,-0.0592007,-0.00169964,-7,-7.17095,0.00591252,0.170948,0.00220897,0.256865,-0.247549,-0.00710728,-1.1547,-1.21772,0.00217964,0.06302,0.000814358,0.0946934,-0.091259,-0.00262008,-3,-3.15833,0.00547594,0.158325,0.00204588,0.237899,-0.22927,-0.00658249,-1.1547,-1.21772,0.00217964,0.06302,0.000814358,0.0946934,-0.091259,-0.00262008
52.7,-5,-5.14535,0.00502709,0.145348,0.00187819,0.218399,-0.210478,-0.00604293,2.3094,2.26859,0.00141149,0.0408112,0.000527394,0.0613226,-0.0590985,-0.00169671,-7,-7.17065,0.00590232,0.170653,0.00220516,0.256422,-0.247121,-0.00709503,-1.1547,-1.21761,0.00217588,0.0629112,0.000812952,0.09453,-0.0911014,-0.00261557,-3,-3.15805,0.0054665,0.158052,0.00204235,0.237488,-0.228875,-0.00657113,-1.1547,-1.21761,0.00217588,0.0629112,0.000812952,0.09453,-0.0911014,-0.00261557
52.75,-5,-5.1451,0.00501842,0.145097,0.00187495,0.218022,-0.210114,-0.00603251,2.3094,2.26866,0.00140906,0.0407407,0.000526484,0.0612168,-0.0589965,-0.00169379,-7,-7.17036,0.00589214,0.170358,0.00220135,0.255979,-0.246695,-0.00708279,-1.1547,-1.2175,0.00217213,0.0628026,0.000811549,0.0943668,-0.0909442,-0.00261106,-3,-3.15778,0.00545707,0.157779,0.00203882,0.237078,-0.22848,-0.0065598,-1.1547,-1.2175,0.00217213,0.0628026,0.000811549,0.0943668,-0.0909442,-0.00261106
52.8,-5,-5.14485,0.00500977,0.144847,0.00187172,0.217646,-0.209752,-0.00602211,2.3094,2.26873,0.00140663,0.0406704,0.000525575,0.0611111,-0.0588946,-0.00169087,-7,-7.17006,0.00588198,0.170064,0.00219756,0.255537,-0.246269,-0.00707057,-1.1547,-1.21739,0.00216838,0.0626942,0.000810147,0.0942039,-0.0907872,-0.00260656,-3,-3.15751,0.00544766,0.157507,0.0020353,0.236669,-0.228085,-0.00654849,-1.1547,-1.21739,0.00216838,0.0626942,0.000810147,0.0942039,-0.0907872,-0.00260656
52.85,-5,-5.1446,0.00500113,0.144597,0.00186849,0.21727,-0.20939,-0.00601172,2.3094,2.2688,0.00140421,0.0406002,0.000524667,0.0610056,-0.058793,-0.00168796,-7,-7.16977,0.00587184,0.16977,0.00219376,0.255096,-0.245844,-0.00705838,-1.1547,-1.21729,0.00216464,0.0625859,0.000808749,0.0940412,-0.0906304,-0.00260206,-3,-3.15723,0.00543827,0.157235,0.00203179,0.23626,-0.227691,-0.00653719,-1.1547,-1.21729,0.00216464,0.0625859,0.000808749,0.0940412,-0.0906304,-0.00260206
52.9,-5,-5.14435,0.0049925,0.144347,0.00186526,0.216895,-0.209028,-0.00600135,2.3094,2.26887,0.00140179,0.0405301,0.000523761,0.0609003,-0.0586915,-0.00168505,-7,-7.16948,0.00586171,0.169477,0.00218997,0.254655,-0.245419,-0.0070462,-1.1547,-1.21718,0.00216091,0.0624779,0.000807352,0.0938789,-0.090474,-0.00259757,-3,-3.15696,0.00542889,0.156964,0.00202828,0.235852,-0.227298,-0.00652592,-1.1547,-1.21718,0.00216091,0.0624779,0.000807352,0.0938789,-0.090474,-0.00259757
52.95,-5,-5.1441,0.00498389,0.144098,0.00186204,0.21652,-0.208667,-0.005991,2.3094,2.26894,0.00139937,0.0404601,0.000522856,0.0607951,-0.0585901,-0.00168214,-7,-7.16918,0.0058516,0.169185,0.00218619,0.254216,-0.244996,-0.00703405,-1.1547,-1.21707,0.00215719,0.06237,0.000805957,0.0937168,-0.0903178,-0.00259309,-3,-3.15669,0.00541952,0.156693,0.00202478,0.235445,-0.226906,-0.00651466,-1.1547,-1.21707,0.00215719,0.06237,0.000805957,0.0937168,-0.0903178,-0.00259309
53,-5,-5.14385,0.0049753,0.143849,0.00185882,0.216147,-0.208307,-0.00598067,2.3094,2.26901,0.00139696,0.0403903,0.000521953,0.0606902,-0.058489,-0.00167924,-7,-7.16889,0.0058415,0.168893,0.00218242,0.253777,-0.244573,-0.00702192,-1.1547,-1.21696,0.00215347,0.0622623,0.000804565,0.093555,-0.0901618,-0.00258862,-3,-3.15642,0.00541018,0.156422,0.00202128,0.235039,-0.226514,-0.00650343,-1.1547,-1.21696,0.00215347,0.0622623,0.000804565,0.093555,-0.0901618,-0.00258862
53.05,-5,-5.1436,0.00496672,0.143601,0.00185561,0.215773,-0.207947,-0.00597036,2.3094,2.26908,0.00139455,0.0403206,0.00052105,0.0605854,-0.058388,-0.00167635,-7,-7.1686,0.00583143,0.168601,0.00217865,0.253339,-0.24415,-0.0070098,-1.1547,-1.21686,0.00214975,0.0621549,0.000803175,0.0933935,-0.0900062,-0.00258416,-3,-3.15615,0.00540084,0.156152,0.00201779,0.234633,-0.226123,-0.00649221,-1.1547,-1.21686,0.00214975,0.0621549,0.000803175,0.0933935,-0.0900062,-0.00258416
53.1,-5,-5.14335,0.00495815,0.143353,0.00185241,0.215401,-0.207588,-0.00596006,2.3094,2.26915,0.00139215,0.0402509,0.00052015,0.0604808,-0.0582872,-0.00167346,-7,-7.16831,0.00582137,0.16831,0.00217489,0.252902,-0.243729,-0.00699771,-1.1547,-1.21675,0.00214604,0.0620476,0.000801787,0.0932323,-0.0898508,-0.0025797,-3,-3.15588,0.00539153,0.155882,0.00201431,0.234228,-0.225733,-0.00648101,-1.1547,-1.21675,0.00214604,0.0620476,0.000801787,0.0932323,-0.0898508,-0.0025797
53.15,-5,-5.14311,0.0049496,0.143105,0.00184921,0.215029,-0.20723,-0.00594978,2.3094,2.26922,0.00138975,0.0401815,0.00051925,0.0603764,-0.0581866,-0.00167058,-7,-7.16802,0.00581133,0.168019,0.00217113,0.252465,-0.243308,-0.00698564,-1.1547,-1.21664,0.00214234,0.0619404,0.000800402,0.0930713,-0.0896957,-0.00257525,-3,-3.15561,0.00538223,0.155613,0.00201083,0.233824,-0.225343,-0.00646983,-1.1547,-1.21664,0.00214234,0.0619404,0.000800402,0.0930713,-0.0896957,-0.00257525
53.2,-5,-5.14286,0.00494106,0.142858,0.00184601,0.214658,-0.206872,-0.00593952,2.3094,2.26929,0.00138735,0.0401121,0.000518353,0.0602722,-0.0580861,-0.0016677,-7,-7.16773,0.0058013,0.167729,0.00216738,0.252029,-0.242888,-0.00697359,-1.1547,-1.21653,0.00213865,0.0618335,0.000799018,0.0929107,-0.0895408,-0.00257081,-3,-3.15534,0.00537294,0.155345,0.00200735,0.23342,-0.224954,-0.00645867,-1.1547,-1.21653,0.00213865,0.0618335,0.000799018,0.0929107,-0.0895408,-0.00257081
53.25,-5,-5.14261,0.00493254,0.142612,0.00184282,0.214287,-0.206515,-0.00592927,2.3094,2.26936,0.00138496,0.0400428,0.000517456,0.0601681,-0.0579859,-0.00166482,-7,-7.16744,0.00579129,0.16744,0.00216363,0.251594,-0.242469,-0.00696156,-1.1547,-1.21643,0.00213496,0.0617268,0.000797637,0.0927503,-0.0893862,-0.00256638,-3,-3.15508,0.00536367,0.155076,0.00200389,0.233017,-0.224566,-0.00644753,-1.1547,-1.21643,0.00213496,0.0617268,0.000797637,0.0927503,-0.0893862,-0.00256638
53.3,-5,-5.14237,0.00492403,0.142365,0.00183964,0.213917,-0.206159,-0.00591905,2.3094,2.26943,0.00138257,0.0399737,0.000516561,0.0600643,-0.0578857,-0.00166195,-7,-7.16715,0.0057813,0.167151,0.0021599,0.25116,-0.24205,-0.00694955,-1.1547,-1.21632,0.00213128,0.0616202,0.000796259,0.0925901,-0.0892319,-0.00256195,-3,-3.15481,0.00535442,0.154809,0.00200042,0.232615,-0.224178,-0.00643641,-1.1547,-1.21632,0.00213128,0.0616202,0.000796259,0.0925901,-0.0892319,-0.00256195
53.35,-5,-5.14212,0.00491554,0.14212,0.00183646,0.213548,-0.205803,-0.00590884,2.3094,2.2695,0.00138019,0.0399047,0.000515668,0.0599606,-0.0577858,-0.00165909,-7,-7.16686,0.00577133,0.166862,0.00215616,0.250726,-0.241632,-0.00693756,-1.1547,-1.21621,0.0021276,0.0615138,0.000794883,0.0924303,-0.0890779,-0.00255753,-3,-3.15454,0.00534519,0.154541,0.00199697,0.232213,-0.223791,-0.00642531,-1.1547,-1.21621,0.0021276,0.0615138,0.000794883,0.0924303,-0.0890779,-0.00255753
53.4,-5,-5.14187,0.00490706,0.141874,0.00183329,0.213179,-0.205447,-0.00589864,2.3094,2.26957,0.00137781,0.0398358,0.000514776,0.0598571,-0.0576861,-0.00165623,-7,-7.16657,0.00576137,0.166574,0.00215244,0.250293,-0.241215,-0.00692559,-1.1547,-1.21611,0.00212393,0.0614076,0.000793509,0.0922707,-0.0889241,-0.00255312,-3,-3.15427,0.00533596,0.154275,0.00199352,0.231812,-0.223405,-0.00641422,-1.1547,-1.21611,0.00212393,0.0614076,0.000793509,0.0922707,-0.0889241,-0.00255312
53.45,-5,-5.14163,0.00489859,0.141629,0.00183012,0.212811,-0.205093,-0.00588847,2.3094,2.26963,0.00137543,0.039767,0.000513885,0.0597537,-0.0575865,-0.00165337,-7,-7.16629,0.00575143,0.166286,0.00214872,0.249861,-0.240799,-0.00691365,-1.1547,-1.216,0.00212027,0.0613016,0.000792137,0.0921114,-0.0887706,-0.00254872,-3,-3.15401,0.00532676,0.154008,0.00199007,0.231412,-0.223019,-0.00640316,-1.1547,-1.216,0.00212027,0.0613016,0.000792137,0.0921114,-0.0887706,-0.00254872
53.5,-5,-5.14138,0.00489014,0.141385,0.00182696,0.212444,-0.204739,-0.00587831,2.3094,2.2697,0.00137306,0.0396984,0.000512997,0.0596506,-0.057487,-0.00165052,-7,-7.166,0.00574151,0.165999,0.00214501,0.24943,-0.240383,-0.00690172,-1.1547,-1.2159,0.00211661,0.0611958,0.000790768,0.0919524,-0.0886173,-0.00254432,-3,-3.15374,0.00531757,0.153742,0.00198663,0.231013,-0.222634,-0.00639211,-1.1547,-1.2159,0.00211661,0.0611958,0.000790768,0.0919524,-0.0886173,-0.00254432
53.55,-5,-5.14114,0.0048817,0.141141,0.0018238,0.212077,-0.204385,-0.00586817,2.3094,2.26977,0.00137069,0.0396299,0.000512109,0.0595476,-0.0573878,-0.00164767,-7,-7.16571,0.0057316,0.165713,0.0021413,0.248999,-0.239968,-0.00688981,-1.1547,-1.21579,0.00211296,0.0610901,0.000789401,0.0917937,-0.0884643,-0.00253993,-3,-3.15348,0.00530839,0.153477,0.0019832,0.230614,-0.222249,-0.00638108,-1.1547,-1.21579,0.00211296,0.0610901,0.000789401,0.0917937,-0.0884643,-0.00253993
53.6,-5,-5.1409,0.00487328,0.140897,0.00182065,0.211711,-0.204032,-0.00585804,2.3094,2.26984,0.00136833,0.0395614,0.000511223,0.0594448,-0.0572887,-0.00164483,-7,-7.16543,0.00572171,0.165427,0.0021376,0.248569,-0.239554,-0.00687792,-1.1547,-1.21569,0.00210931,0.0609847,0.000788036,0.0916352,-0.0883116,-0.00253555,-3,-3.15321,0.00529923,0.153212,0.00197977,0.230216,-0.221866,-0.00637007,-1.1547,-1.21569,0.00210931,0.0609847,0.000788036,0.0916352,-0.0883116,-0.00253555
53.65,-5,-5.14065,0.00486487,0.140654,0.0018175,0.211346,-0.20368,-0.00584794,2.3094,2.26991,0.00136597,0.0394931,0.000510339,0.0593422,-0.0571898,-0.001642,-7,-7.16514,0.00571184,0.165141,0.00213391,0.24814,-0.23914,-0.00686605,-1.1547,-1.21558,0.00210567,0.0608794,0.000786674,0.091477,-0.0881591,-0.00253117,-3,-3.15295,0.00529009,0.152948,0.00197635,0.229818,-0.221483,-0.00635908,-1.1547,-1.21558,0.00210567,0.0608794,0.000786674,0.091477,-0.0881591,-0.00253117
53.7,-5,-5.14041,0.00485648,0.140411,0.00181436,0.210981,-0.203328,-0.00583785,2.3094,2.26998,0.00136361,0.039425,0.000509456,0.0592397,-0.0570911,-0.00163916,-7,-7.16486,0.00570198,0.164856,0.00213022,0.247712,-0.238727,-0.00685421,-1.1547,-1.21547,0.00210204,0.0607743,0.000785314,0.0913191,-0.0880069,-0.00252681,-3,-3.15268,0.00528096,0.152684,0.00197293,0.229421,-0.2211,-0.00634811,-1.1547,-1.21547,0.00210204,0.0607743,0.000785314,0.0913191,-0.0880069,-0.00252681
53.75,-5,-5.14017,0.0048481,0.140169,0.00181122,0.210616,-0.202977,-0.00582778,2.3094,2.27004,0.00136126,0.0393569,0.000508574,0.0591374,-0.0569925,-0.00163634,-7,-7.16457,0.00569214,0.164571,0.00212654,0.247284,-0.238315,-0.00684238,-1.1547,-1.21537,0.00209841,0.0606693,0.000783956,0.0911614,-0.087855,-0.00252245,-3,-3.15242,0.00527185,0.15242,0.00196953,0.229025,-0.220719,-0.00633716,-1.1547,-1.21537,0.00209841,0.0606693,0.000783956,0.0911614,-0.087855,-0.00252245
53.8,-5,-5.13993,0.00483973,0.139927,0.00180809,0.210253,-0.202627,-0.00581772,2.3094,2.27011,0.00135891,0.0392889,0.000507695,0.0590353,-0.0568941,-0.00163351,-7,-7.16429,0.00568232,0.164287,0.00212286,0.246857,-0.237904,-0.00683057,-1.1547,-1.21527,0.00209479,0.0605646,0.000782601,0.091004,-0.0877033,-0.0025181,-3,-3.15216,0.00526275,0.152157,0.00196612,0.22863,-0.220338,-0.00632622,-1.1547,-1.21527,0.00209479,0.0605646,0.000782601,0.091004,-0.0877033,-0.0025181
53.85,-5,-5.13968,0.00483138,0.139685,0.00180497,0.20989,-0.202277,-0.00580768,2.3094,2.27018,0.00135657,0.0392211,0.000506816,0.0589334,-0.0567959,-0.0016307,-7,-7.164,0.00567251,0.164004,0.00211919,0.246431,-0.237493,-0.00681878,-1.1547,-1.21516,0.00209118,0.0604601,0.000781248,0.0908469,-0.0875519,-0.00251375,-3,-3.15189,0.00525367,0.151894,0.00196272,0.228235,-0.219957,-0.0063153,-1.1547,-1.21516,0.00209118,0.0604601,0.000781248,0.0908469,-0.0875519,-0.00251375
53.9,-5,-5.13944,0.00482305,0.139444,0.00180185,0.209527,-0.201928,-0.00579766,2.3094,2.27025,0.00135423,0.0391534,0.00050594,0.0588317,-0.0566979,-0.00162788,-7,-7.16372,0.00566273,0.163721,0.00211553,0.246006,-0.237083,-0.00680702,-1.1547,-1.21506,0.00208757,0.0603557,0.000779897,0.0906901,-0.0874008,-0.00250941,-3,-3.15163,0.00524461,0.151632,0.00195933,0.227841,-0.219577,-0.00630441,-1.1547,-1.21506,0.00208757,0.0603557,0.000779897,0.0906901,-0.0874008,-0.00250941
53.95,-5,-5.1392,0.00481472,0.139203,0.00179873,0.209166,-0.201579,-0.00578766,2.3094,2.27032,0.00135189,0.0390858,0.000505064,0.0587301,-0.0566,-0.00162507,-7,-7.16344,0.00565295,0.163438,0.00211187,0.245581,-0.236674,-0.00679527,-1.1547,-1.21495,0.00208397,0.0602515,0.000778549,0.0905335,-0.0872499,-0.00250508,-3,-3.15137,0.00523555,0.15137,0.00195595,0.227448,-0.219198,-0.00629353,-1.1547,-1.21495,0.00208397,0.0602515,0.000778549,0.0905335,-0.0872499,-0.00250508
54,-5,-5.13896,0.00480641,0.138963,0.00179562,0.208805,-0.201231,-0.00577767,2.3094,2.27038,0.00134956,0.0390183,0.000504191,0.0586287,-0.0565023,-0.00162227,-7,-7.16316,0.0056432,0.163156,0.00210823,0.245157,-0.236265,-0.00678354,-1.1547,-1.21485,0.00208037,0.0601475,0.000777203,0.0903772,-0.0870992,-0.00250076,-3,-3.15111,0.00522652,0.151109,0.00195256,0.227055,-0.21882,-0.00628267,-1.1547,-1.21485,0.00208037,0.0601475,0.000777203,0.0903772,-0.0870992,-0.00250076
54.05,-5,-5.13872,0.00479812,0.138723,0.00179252,0.208444,-0.200884,-0.0057677,2.3094,2.27045,0.00134723,0.038951,0.000503318,0.0585275,-0.0564047,-0.00161947,-7,-7.16287,0.00563346,0.162874,0.00210458,0.244734,-0.235857,-0.00677184,-1.1547,-1.21474,0.00207678,0.0600436,0.00077586,0.0902212,-0.0869489,-0.00249644,-3,-3.15085,0.0052175,0.150848,0.00194919,0.226663,-0.218442,-0.00627182,-1.1547,-1.21474,0.00207678,0.0600436,0.00077586,0.0902212,-0.0869489,-0.00249644
54.1,-5,-5.13848,0.00478984,0.138483,0.00178942,0.208084,-0.200537,-0.00575774,2.3094,2.27052,0.00134491,0.0388837,0.000502448,0.0584265,-0.0563073,-0.00161668,-7,-7.16259,0.00562373,0.162593,0.00210095,0.244311,-0.23545,-0.00676015,-1.1547,-1.21464,0.0020732,0.05994,0.000774519,0.0900654,-0.0867988,-0.00249214,-3,-3.15059,0.00520849,0.150588,0.00194582,0.226272,-0.218065,-0.006261,-1.1547,-1.21464,0.0020732,0.05994,0.000774519,0.0900654,-0.0867988,-0.00249214
